ovrspdPrvnManageNo,ctprvnNm,signguNm,roadNm,rdnmadr,lnmadr,itlpc,ovrspdPrvnMatrl,ovrspdPrvnType,hg,bt,et,roadType,stndrdYn,latitude,longitude,mdstrpYn,ctnuYn,installationYear,institutionNm,phoneNumber,referenceDate,insttCode
43,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리 233-1,대치마을회관 진입로 후방 65m,99,3,0,360,720,1,N,36.03824687,126.7053508,N,N,,서천군청,041-950-4160,2020-10-20,4580000
44,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리243-1,장서로 433번길(은혜교회) 진입로 후방34m,99,3,0,360,650,1,N,36.03961412,126.7051065,N,N,,서천군청,041-950-4160,2020-10-20,4580000
45,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리264-2,장서로 433번길(은혜교회) 진입로 전방25m,99,3,0,360,850,1,N,36.04019464,126.7054521,N,N,,서천군청,041-950-4160,2020-10-20,4580000
46,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리 314-4,마서 천산스카이빌아파트 진입로 전방51 m,99,3,0,360,650,1,N,36.04488202,126.7063742,N,N,,서천군청,041-950-4160,2020-10-20,4580000
47,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리 548-2,덕암(홍덕)사거리 후방 105m,99,3,0,360,320,1,N,36.05090895,126.6887183,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
48,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리 549-1,덕암(홍덕)사거리 후방 40m,99,3,0,360,320,1,N,36.04682285,126.705832,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
49,충청남도,서천군,장서로,,충청남도 서천군 마서면 덕암리 540-2,덕암(홍덕)사거리 전방 45m,99,3,0,360,640,1,N,36.04740987,126.7059445,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
50,충청남도,서천군,장서로,,충청남도 서천군 마서면 어리 128-2,장서로 577번길 진입로 전방 20m,99,3,0,360,640,1,N,36.05282616,126.706766,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
51,충청남도,서천군,장서로,,충청남도 서천군 마서면 어리 127-41,장서로 577번길 진입로 전방 66m,99,3,0,360,640,1,N,36.05308747,126.7067617,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
39,부산광역시,해운대구,마린시티3로,,부산광역시 해운대구 우동 1411,해운대두산위브더제니스 103동 30m,1,1,10,360,800,1,Y,35.15703494,129.1447158,Y,N,,부산광역시 해운대구청,051-749-4684,2020-10-27,3330000
52,충청남도,서천군,장서로,,충청남도 서천군 마서면 어리 133-5,한국요양변원 횡단보도 전방 27m,99,3,0,360,640,1,N,36.05585634,126.7061171,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
53,충청남도,서천군,장서로,,충청남도 서천군 마서면 어리 133-3,한국요양변원 횡단보도 전방 87m,99,3,0,360,640,1,N,36.05630784,126.7061985,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
54,충청남도,서천군,장항역길,,충청남도 서천군 마서면 덕암리 355,장항역 주차장 진입로 후방 72m,2,1,10,360,800,1,Y,36.03909312,126.7136483,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
55,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 262-1,송내리246-10(동지산) 횡단보도 후방120m,99,3,0,360,640,1,N,36.07757658,126.6345983,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
56,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 244-4,송내리246-10(동지산) 횡단보도 후방75m,99,3,0,360,640,1,N,36.07733494,126.6347468,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
57,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 246-5,송내리246-10(동지산) 횡단보도 후방18m,99,3,0,360,640,1,N,36.07698884,126.6352191,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
58,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 238-6,송내리246-10(동지산) 횡단보도 전방20m,99,3,0,360,640,1,N,36.07648791,126.6355497,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
59,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 173-1,송신로476주택가 후방 32m,99,3,0,360,320,1,N,36.07487485,126.6395296,N,N,,서천군청,041-950-4160,2020-10-20,4580000
60,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 176-1,송신로476주택가 앞,2,2,5,360,640,1,Y,36.07478127,126.6400197,N,N,,서천군청,041-950-4160,2020-10-20,4580000
61,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 13-6,송신로476주택가 전방 37m,99,3,0,360,320,1,N,36.07482172,126.6404076,N,N,,서천군청,041-950-4160,2020-10-20,4580000
62,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 35-4,송신로456번길 진입로 전방 40m,99,3,0,360,640,1,N,36.07413075,126.6422623,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
63,충청남도,서천군,송신로,,충청남도 서천군 마서면 송석리 52-1,송석삼거리 후방 97m,99,3,0,360,640,1,N,36.0732356,126.6427994,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
64,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리 433-1,송석삼거리 후방 26m,2,1,10,360,640,1,Y,36.07293753,126.6435372,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
65,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리436-14,송석삼거리 전방 10m,99,3,0,360,320,1,N,36.07263092,126.6435203,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
66,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리 427-10,송석삼거리 전방 60m,2,1,10,360,640,1,Y,36.07264708,126.6441528,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
67,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리 426-4,송석삼거리 전방 145m,99,3,0,360,640,1,N,36.072289407,126.644827212,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
68,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리 13-12,한성사거리 후방 28m,2,1,10,360,650,1,Y,36.07137462,126.6528001,N,N,,서천군청,041-950-4160,2020-10-20,4580000
69,충청남도,서천군,송신로,,충청남도 서천군 마서면 옥산리 796-4,한성사거리 전방 31m,2,1,10,360,650,1,Y,36.07139999,126.6534546,N,N,,서천군청,041-950-4160,2020-10-20,4580000
70,충청남도,서천군,송신로,,충청남도 서천군 마서면 한성리 35-14,한성사거리 전방 70m,99,3,0,360,650,1,N,36.07161899,126.6536951,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
71,충청남도,서천군,송신로,,충청남도 서천군 마서면 옥산리 4-1,한성교 후방 35m,99,3,0,360,650,1,N,36.07421616,126.6610889,N,N,,서천군청,041-950-4160,2020-10-20,4580000
72,충청남도,서천군,원송로,,충청남도 서천군 마서면 송내리 419-1,마동초등학교 정문 후방 7m,2,1,10,360,640,1,Y,36.02493375,126.7144108,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
73,충청남도,서천군,원송로,,충청남도 서천군 마서면 송내리 419-1,마동초등학교 정문 전방 15m,2,1,10,360,640,1,Y,36.02493375,126.7144108,Y,N,,서천군청,041-950-4160,2020-10-20,4580000
74,충청남도,서천군,신장로,,충청남도 서천군 마서면 도삼리 680-5,대안마을회관 진입 전방 17m,99,3,0,360,640,1,N,36.03731451,126.7260274,N,N,,서천군청,041-950-4160,2020-10-20,4580000
75,충청남도,서천군,신장로,,충청남도 서천군 마서면 신포리 197-2,신포교회 진입 후방 26m,2,1,10,360,640,1,N,36.04230271,126.7323945,N,N,,서천군청,041-950-4160,2020-10-20,4580000
76,충청남도,서천군,신장로,,충청남도 서천군 마서면 신포리 201-4,공덕마을회관 전방 10m,2,1,7.5,360,640,1,N,36.0425576,126.7334891,N,N,,서천군청,041-950-4160,2020-10-20,4580000
77,충청남도,서천군,마서로,,충청남도 서천군 마서면 봉남리 262-12,서남초등학교 진입로 후방 50m,99,3,0,360,640,1,N,36.05697886,126.6800936,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
78,충청남도,서천군,마서로,,충청남도 서천군 마서면 봉남리 262-10,서남초등학교 진입로 후방 10m,2,1,10,360,640,1,Y,36.05710828,126.6795698,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
79,충청남도,서천군,마서로,,충청남도 서천군 마서면 봉남리 325-1,서남초등학교 진입로 전방 11m,2,1,10,360,640,1,Y,36.05689542,126.6790628,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
38,부산광역시,해운대구,마린시티3로,,부산광역시 해운대구 우동 1446,해운대두산위브더제니스 101동 20m,1,1,10,360,1000,1,Y,35.15541001,129.1468771,Y,N,,부산광역시 해운대구청,051-749-4684,2020-10-27,3330000
80,충청남도,서천군,마서로,,충청남도 서천군 마서면 봉남리 426-9,서남초등학교 진입로 전방 60m,99,3,0,360,640,1,N,36.05700901,126.678739,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
81,충청남도,서천군,마서로,,충청남도 서천군 마서면 죽산리 268,죽산리260 하소 승강장 후방108m,2,1,7.5,340,640,1,N,36.06430351,126.6427196,N,N,,서천군청,041-950-4160,2020-10-20,4580000
82,충청남도,서천군,마서로,,충청남도 서천군 마서면 죽산리 260-3,죽산리 260 하소 승강장 전방 5m,99,3,0,360,640,1,N,36.06335788,126.641981,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
83,충청남도,서천군,마서로,,충청남도 서천군 마서면 죽산리 28-12,죽산리 260 하소 승강장 전방 53m,2,1,7.5,300,640,1,N,36.06385409,126.642028,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
84,충청남도,서천군,마서로,,충청남도 서천군 마서면 죽산리 28-11,죽산리 260 하소 승강장 전방 93m,99,3,0,360,640,1,N,36.06421451,126.6420218,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
85,충청남도,서천군,마서로,,충청남도 서천군 마서면 죽산리 120-8,상소마을회관 전방 40m,2,1,7.5,300,640,1,N,36.0689398,126.6422737,N,N,,서천군청,041-950-4160,2020-10-20,4580000
86,충청남도,서천군,마서로,,충청남도 서천군 마서면 송석리 73-5,송석초등학교 송석삼거리 전방132m,99,3,0,360,640,1,N,36.07149493,126.642685,N,N,,서천군청,041-950-4160,2020-10-20,4580000
87,충청남도,서천군,남산로,,충청남도 서천군 마서면 옥산리 279-1,옥산발동마을회관 후방 30M,99,3,0,360,640,1,N,36.06438911,126.6664279,N,N,,서천군청,041-950-4160,2020-10-20,4580000
88,충청남도,서천군,남산로,,충청남도 서천군 마서면 옥산리 261-1,옥산261발동 진입로 후방 20m,99,3,0,360,640,1,N,36.06356495,126.6652541,N,N,,서천군청,041-950-4160,2020-10-20,4580000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 1228-1,신례 3교 동측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
89,충청남도,서천군,남산로,,충청남도 서천군 마서면 옥산리 183-7,옥산261발동 진입로 전방 21m,99,3,0,300,300,1,N,36.06222545,126.6647439,N,N,,서천군청,041-950-4160,2020-10-20,4580000
90,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 309-4,장선마을회관 후방 30m,2,2,7.5,360,640,1,Y,36.04718919,126.7164465,N,N,,서천군청,041-950-4160,2020-10-20,4580000
91,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 247-3,장선리 지하차도 전방 25m,2,1,7.5,360,500,2,Y,36.04685552,126.7147429,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
92,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 227-21,장선리 지하차도 내,99,3,0,360,320,1,N,36.04619792,126.7130889,Y,Y,,서천군청,041-950-4160,2020-10-20,4580000
93,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 227-21,장선리 지하차도 전방0m,99,3,0,300,640,1,N,36.04619792,126.7130889,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
94,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 227-21,장선리 지하차도 전방 27m,2,2,7.5,360,640,1,N,36.04619792,126.7130889,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
95,충청남도,서천군,옥도로,,충청남도 서천군 마서면 장선리 227-3,장선리 지하차도 전방 56m,99,3,0,360,640,1,N,36.04622718,126.7124559,N,Y,,서천군청,041-950-4160,2020-10-20,4580000
96,충청남도,서천군,옥도로,,충청남도 서천군 마서면 덕암리 541-2,덕암리 홍덕사거리 후방 33m,2,1,10,360,640,1,Y,36.04706961,126.7061498,N,N,,서천군청,041-950-4160,2020-10-20,4580000
97,충청남도,서천군,옥도로,,충청남도 서천군 마서면 덕암리 541-2,덕암리 홍덕사거리 후방23m,99,3,0,360,640,1,N,36.04706961,126.7061498,N,N,,서천군청,041-950-4160,2020-10-20,4580000
98,충청남도,서천군,옥도로,,충청남도 서천군 마서면 덕암리 551-1,덕암리 홍덕사거리 전방 38m,2,1,10,360,600,1,Y,36.04722558,126.7055701,N,N,,서천군청,041-950-4160,2020-10-20,4580000
99,충청남도,서천군,장천로442번길,,충청남도 서천군 마서면 남전리 120-1,동백꽃권역 진입로 후방 22m,2,3,0,360,640,1,N,36.04940126,126.6688335,N,N,,서천군청,041-950-4160,2020-10-20,4580000
100,충청남도,서천군,장천로 442번길,,충청남도 서천군 마서면 남전리 115-1,동백꽃권역 진입로 전방 73m,99,3,0,360,640,1,N,36.04945794,126.6682554,N,N,,서천군청,041-950-4160,2020-10-20,4580000
101,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 16-1,모군진입로 후방 30m,2,1,7.5,360,450,2,Y,36.03456585,126.7328513,N,N,,서천군청,041-950-4160,2020-10-20,4580000
102,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 337-6,모군진입로 전방 24m,99,3,0,360,680,1,N,36.03128107,126.7324489,N,N,,서천군청,041-950-4160,2020-10-20,4580000
103,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 410-1,원도삼 마을진입로 전방14m,2,2,7.5,360,800,1,Y,36.03000983,126.7324027,N,N,,서천군청,041-950-4160,2020-10-20,4580000
104,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 433-4,도삼길75번길진입로 전방 9m,2,2,7.5,360,800,1,Y,36.02811017,126.7334427,N,N,,서천군청,041-950-4160,2020-10-20,4580000
105,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 447-3,신기마을회관 진입로 후방 28m,99,3,0,360,700,1,N,36.02521812,126.7335333,N,N,,서천군청,041-950-4160,2020-10-20,4580000
106,충청남도,서천군,도삼길,,충청남도 서천군 마서면 도삼리 457-5,신기마을회관 진입로 전방28m,99,3,0,360,700,1,N,36.02454207,126.733522,N,N,,서천군청,041-950-4160,2020-10-20,4580000
107,충청남도,서천군,산내길,,충청남도 서천군 마서면 산내리 230-1,산내사거리(230-4) 전방 10m,2,1,7.5,360,550,2,Y,36.05029887,126.7232436,N,N,,서천군청,041-950-4160,2020-10-20,4580000
,제주특별자치도,서귀포시,추사로,,제주특별자치도 서귀포시 보성리 1732,보성초등학교 앞,1,1,10,3.6,800,1,Y,33.2498238,126.2766428,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,추사로55번길,,제주특별자치도 서귀포시 보성리 1629-1,보성초등학교 앞,1,1,10,3.6,800,1,Y,33.2498007,126.2758202,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,추사로,,제주특별자치도 서귀포시 보성리 1688-1,보성리 사무소 앞,1,1,10,3.6,800,1,Y,33.2520675,126.2740224,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,추사로,,제주특별자치도 서귀포시 안성리 213,추사적거지 앞,1,1,10,3.6,800,1,Y,33.2503662,126.2938065,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,추사로,,제주특별자치도 서귀포시 안성리 213,추사적거지 앞,1,1,10,3.6,800,1,Y,33.2503662,126.2938065,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간서로,,제주특별자치도 서귀포시 신평리 367-3,신평리사무소 앞,1,1,10,3.6,800,1,Y,33.2653436,126.2590019,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,중산간서로,,제주특별자치도 서귀포시 신평리 367-3,신평리사무소 앞,1,1,10,3.6,800,1,Y,33.2653436,126.2590019,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,추사로,,제주특별자치도 서귀포시 신평리 147,신평리 마을 입구,1,1,10,3.6,800,1,Y,33.2629043,126.2617964,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,향교로75번길,,제주특별자치도 서귀포시 인성리 283-5,인성리 사무소,1,1,10,3.6,800,1,Y,33.2477907,126.2805421,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,향교로76번길,,제주특별자치도 서귀포시 인성리 283-5,인성리 사무소,1,1,10,3.6,800,1,Y,33.2477907,126.2805421,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,영어도시로,,제주특별자치도 서귀포시 구억리 975-8,구억리 975-8,1,1,10,3.6,800,1,Y,33.2730765,126.279159,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 840-8,신례초등학교 인근,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 995-1,위미농협 신례지점 인근,1,1,10,3.6,800,1,Y,33.3709058,126.5704745,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 1308-1,신례리 독채펜션현 인근,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 1299-4,신례리 독채펜션현 인근,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례천로,,제주특별자치도 서귀포시 신례리 2014,휴애리공원 인근,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로 282번길,,제주특별자치도 서귀포시 신례리 944-3,신례리 참남동산 인근,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례로,,제주특별자치도 서귀포시 신례리 1564-12,신례 3교 동측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례천로,,제주특별자치도 서귀포시 신례리 1608-1,신례 3교 북측,1,1,10,3.6,800,1,Y,33.3709058,126.5704745,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,신례상로,,제주특별자치도 서귀포시 신례리 1522,소남동산교차로 서측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,생기악로,,제주특별자치도 서귀포시 신례리 1503,소남동산교차로 동측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하신로,,제주특별자치도 서귀포시 신례리 702-3,신례리 역원동 사거리 남측,1,1,10,3.6,800,1,Y,33.299995,126.6297939,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례로 620번길,,제주특별자치도 서귀포시 하례리 1227-1,국립원예특작과학원 감귤연구소 인근,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례로 620번길,,제주특별자치도 서귀포시 하례리 1340-1,국립원예특작과학원 감귤연구소 인근,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례광장로,,제주특별자치도 서귀포시 하례리 1312-2,하례리 향림교회 인근,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례광장로,,제주특별자치도 서귀포시 하례리 1320-1,국립원예특작과학원 감귤연구소 인근,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
,제주특별자치도,서귀포시,하례광장로,,제주특별자치도 서귀포시 하례리 1311-16,하례리 향림교회 인근,1,1,10,3.6,800,1,Y,33.3420367,126.5884214,Y,N,,서귀포시,064-760-3093,2020-06-25,6520000
5,14,안좌면,중부로,null,전라남도 신안군 안좌면 읍동리 1022-3,안좌면사무소 앞,3,1,10,360,500,1,Y,34.751000,126.127000,N,N,null,전라남도 신안군청,061-240-8478,2019-08-28,5010000
4,14,임자면,임자로,null,전라남도 신안군 임자면 이흑암리 153-106,임자초등학교 앞,3,1,10,360,500,1,Y,35.086000,126.102000,N,N,null,전라남도 신안군청,061-240-8478,2019-08-28,5010000
3,14,증도면,지도증도로,null,전라남도 신안군 증도면 증동리 1254,광암저수지 100m 앞,3,1,10,360,500,1,Y,35.086000,126.102000,N,N,null,전라남도 신안군청,061-240-8478,2019-08-28,5010000
2,14,지도읍,해제지도로,null,전라남도 신안군 지도읍 읍내리 504,119안전센터 앞,3,1,10,360,500,1,Y,35.060000,126.208000,N,N,null,전라남도 신안군청,061-240-8478,2019-08-28,5010000
1,14,압해읍,가룡길,null,전라남도 신안군 압해읍 가룡리 418-1,새생명교회 앞,3,1,10,360,500,1,Y,34.903000,126.302000,N,N,null,전라남도 신안군청,061-240-8478,2019-08-28,5010000
21,12,부여군,지천로,null,충청남도 부여군 은산면 금공리 255-3,금공리 마을회관 반경 250m,01,01,10,360,600,01,Y,36.334363,126.854168,N,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
20,12,부여군,지천로,null,충청남도 부여군 은산면 회곡리 58-7,형제제재소 반경 100m,01,01,10,360,600,01,Y,36.322471,126.858182,N,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
19,12,부여군,충절로,null,충청남도 부여군 규암면 외리 346,외3리 마을입구 앞,01,01,10,360,670,01,Y,36.259414,126.887821,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
18,12,부여군,충절로,null,충청남도 부여군 규암면 외리 346,외3리 마을입구 앞,01,01,10,360,670,01,Y,36.259553,126.887827,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
17,12,부여군,흥수로,null,충청남도 부여군 규암면 내리 724-8,장애인복지관 앞,01,01,10,360,1200,01,Y,36.273661,126.871801,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
16,12,부여군,흥수로,null,충청남도 부여군 규암면 내리 724-8,장애인복지관 앞,01,01,10,360,940,01,Y,36.273343,126.870852,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
15,12,부여군,흥수로,null,충청남도 부여군 규암면 반산리 364-1,백제중학교,01,01,10,360,1000,01,Y,36.271851,126.865121,N,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
14,12,부여군,흥수로,null,충청남도 부여군 규암면 합송리 1132-7,합송초등학교앞,01,01,10,360,660,01,Y,36.265271,126.846361,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
13,12,부여군,흥수로,null,충청남도 부여군 규암면 합송리 1132-7,합송초등학교앞,01,01,10,360,660,01,Y,36.264645,126.845214,Y,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
12,12,부여군,흥수로,null,충청남도 부여군 규암면  노화리 485-1,대명철강 앞,01,01,10,360,700,01,Y,36.263537,126.843927,N,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
11,12,부여군,호반로,null,충청남도 부여군 규암면 수목리 18-3,수목제 200m앞,01,01,10,360,640,01,Y,36.276631,126.848821,N,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
10,12,부여군,서궁로,null,충청남도 부여군 규암면 신성리 111-1,신성리 마을 쉼터 앞,01,01,10,360,640,01,Y,36.322786,126.885151,N,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
9,12,부여군,서궁로,null,충청남도 부여군 규암면 금암리 306-5,금암1리 마을회관 앞,01,01,10,360,660,01,Y,36.319281,126.896032,N,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
8,12,부여군,서궁로,null,충청남도 부여군 규암면 금암리 309-2,금암1리 마을회관 앞,01,01,10,360,660,01,Y,36.319757,126.894531,N,Y,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
7,12,부여군,백제문로,null,충청남도 부여군 규암면 신리 597,신리사거리 200m 앞,01,01,10,360,1500,01,Y,36.295454,126.893831,Y,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
6,12,부여군,충절로,null,충청남도 부여군 규암면 반산리 58-1,규암사거리 150m 앞,01,01,10,360,1200,01,Y,36.276051,126.879341,N,N,null,충청남도 부여군청,041-830-2358,2019-06-01,4570000
5,12,부여군,백제문로,null,충청남도 부여군 규암면 오수리 3-3,"백강초등학교 정문 반경 1,000m",01,01,10,360,1500,01,Y,36.304896,126.896175,Y,Y,2013,충청남도 부여군청,041-830-2358,2019-06-01,4570000
4,12,부여군,백제문로,null,충청남도 부여군 규암면 오수리 3-3,백강초등학교 정문 반경 950m,01,01,10,360,1500,01,Y,36.304486,126.895761,Y,Y,2013,충청남도 부여군청,041-830-2358,2019-06-01,4570000
3,12,부여군,백제문로,null,충청남도 부여군 규암면 신리 667-2,백강초등학교 정문 반경 500m,01,01,10,360,1500,01,Y,36.300203,126.894478,Y,Y,2013,충청남도 부여군청,041-830-2358,2019-06-01,4570000
2,12,부여군,백제문로,null,충청남도 부여군 규암면 오수리 318,백강초등학교 정문 반경 100m,01,01,10,360,1500,01,Y,36.295193,126.893855,Y,Y,2013,충청남도 부여군청,041-830-2358,2019-06-01,4570000
1,12,부여군,충의로,null,충청남도 부여군 은산면 신대리 333-3,은산초등학교 정문 전방 10m,01,01,10,360,800,01,Y,36.313469,126.855601,Y,N,2012,충청남도 부여군청,041-830-2358,2019-06-01,4570000
104,4,남동구,인주대로914번길,null,인천광역시 남동구 만수동 1089-7,도로,1,1,10,360,400,2,Y,37.44543693,126.7377094,N,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
103,4,남동구,담방서로,null,인천광역시 남동구 만수동 1091,도로,1,1,10,360,900,1,Y,37.44672064,126.738106,N,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
102,4,남동구,장승로5번길,null,인천광역시 남동구 만수동 1075-3,도로,1,1,10,360,400,1,Y,37.44708893,126.7337827,N,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
101,4,남동구,장승로5번길,null,인천광역시 남동구 만수동 1076,도로,1,1,10,360,500,2,Y,37.4470928,126.7341443,N,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
100,4,남동구,인주대로888번길,null,인천광역시 남동구 만수동 1076-12,도로,1,1,10,360,500,1,Y,37.4466591,126.7348748,N,Y,null,인천광역시 남동구청,032-453-2684,2020-03-20,3530000
